,player_id,game_id,team_id,timeOnIce_x,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,shortHandedTimeOnIce,powerPlayTimeOnIce,timeOnIce_y,firstName,lastName,nationality,primaryPosition,birthDate,height_cm,weight,shootsCatches
742,8479393,56532575648,784,16899,2,3,33,50,1,1,8,6,19,6,7,0,0,6,-5,16311,0,588,28,Noah,Gregor,CAN,C,7/28/98 1:00,182.88,185,L
743,8479395,72684733154,612,41518,6,2,51,15,1,4,6,0,0,4,21,0,0,35,-26,35282,485,5751,36,Dennis,Cholowski,CAN,D,2/15/98 0:00,187.96,197,L
744,8479398,1.41331E+11,1470,89515,30,4,96,46,1,12,17,0,0,38,39,0,0,92,1,79004,398,10113,70,Samuel,Girard,CAN,D,5/12/98 1:00,177.8,162,L
745,8479400,1.41331E+11,2030,75314,31,18,158,85,1,9,49,359,805,27,46,0,0,50,-2,63665,428,11221,70,Pierre-Luc,Dubois,CAN,C,6/24/98 1:00,190.5,207,L
746,8479404,8076080142,52,2972,0,0,3,1,0,0,2,13,27,3,1,0,0,0,-2,2564,45,363,4,Henrik,Borgstrom,FIN,C,8/6/97 1:00,190.5,185,L
747,8479407,1.21141E+11,60,50338,16,16,101,29,1,5,6,3,13,18,24,0,0,22,-6,42977,114,7247,60,Jesper,Bratt,SWE,LW,7/30/98 1:00,177.8,175,L
748,8479410,1.41331E+11,980,85543,24,10,118,106,5,8,58,0,0,18,39,1,0,99,15,72790,4878,7875,70,Mikhail,Sergachev,RUS,D,6/25/98 1:00,190.5,215,L
749,8479411,4038040113,18,694,0,1,3,0,0,0,2,0,0,0,1,0,0,0,0,694,0,0,2,Vitaly,Abramov,RUS,RW,5/8/98 1:00,175.26,171,L
750,8479415,24228249938,12,7365,2,0,11,19,0,0,4,40,80,4,0,0,0,6,4,7251,102,12,12,Michael,McLeod,CAN,C,2/3/98 0:00,187.96,188,R
751,8479420,2019020314,7,419,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,419,0,0,1,Tage,Thompson,USA,C,10/30/97 0:00,195.58,205,R
752,8479423,1.31236E+11,1040,47327,16,10,94,29,0,2,10,5,19,25,23,0,0,14,-2,42783,0,4544,65,Alexander,Nylander,CAN,RW,3/2/98 0:00,185.42,192,R
753,8479424,8076081394,16,1633,0,0,1,4,0,0,0,6,14,1,1,0,0,4,-1,1633,0,0,4,German,Rubtsov,RUS,C,6/27/98 1:00,187.96,178,L
754,8479425,1.31236E+11,1105,93194,22,9,125,105,1,9,46,0,0,18,76,0,0,74,-38,70667,11300,11227,65,Filip,Hronek,CZE,D,11/2/97 0:00,182.88,183,R
755,8479442,1.39312E+11,1587,63539,12,5,86,69,0,0,32,0,0,16,25,0,0,70,10,60947,2268,324,69,Troy,Stecher,CAN,D,4/7/94 1:00,177.8,190,R
756,8479458,1.17103E+11,522,77092,11,1,64,108,0,0,22,0,0,20,44,0,0,121,-8,66187,10429,476,58,Nikita,Zaitsev,RUS,D,10/29/91 0:00,187.96,195,R
757,8479465,80760824273,640,28357,6,9,56,81,1,0,32,4,14,19,5,0,1,16,-3,26524,1445,388,40,Drake,Caggiula,CAN,LW,6/20/94 1:00,177.8,185,L
758,8479466,90855921636,990,30681,5,0,58,64,0,0,12,2,4,9,13,0,0,25,-11,28598,1918,165,45,Patrick,Russell,DNK,RW,1/4/93 0:00,185.42,203,R
759,8479482,1.17103E+11,870,64848,15,3,73,42,0,0,22,0,0,13,35,0,0,72,19,59133,5504,211,58,Michal,Kempny,CZE,D,9/8/90 1:00,182.88,194,L
760,8479510,2019020913,10,608,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,608,0,0,1,Egor,Korshkov,RUS,RW,7/10/96 1:00,193.04,214,L
761,8479511,2019021072,1,724,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,711,0,13,1,Janne,Kuokkanen,FIN,C,5/25/98 1:00,185.42,188,L
762,8479523,12114126093,96,5090,1,0,3,11,0,0,0,0,0,1,0,0,0,6,3,4891,104,95,6,Lucas,Carlsson,SWE,D,7/5/97 1:00,182.88,189,L
763,8479526,24228247773,24,5696,0,0,4,12,0,0,2,24,65,2,3,0,0,4,0,5624,72,0,12,Otto,Koivula,FIN,LW,9/1/98 1:00,193.04,219,L
764,8479542,2019021079,16,708,0,0,4,1,0,0,0,0,0,1,0,0,0,1,0,708,0,0,1,Brandon,Hagel,CAN,LW,8/27/98 1:00,180.34,174,L
765,8479557,6057062899,87,1486,0,0,1,5,0,0,0,2,2,0,0,0,0,0,0,1486,0,0,3,Calvin,Thurkauf,CHE,C,6/27/97 1:00,187.96,204,L
766,8479571,6057061766,84,2299,0,0,3,3,0,0,2,0,0,2,0,0,0,4,-2,2256,0,43,3,Joachim,Blichfeld,DNK,RW,7/17/98 1:00,187.96,180,R
767,8479580,1.00951E+11,1400,35853,6,5,43,40,0,1,17,170,370,11,17,0,0,29,-8,30988,2857,2008,50,Dylan,Gambrell,USA,C,8/26/96 1:00,182.88,195,R
768,8479587,16152160687,200,4865,0,0,8,8,0,0,2,25,53,1,3,0,0,2,0,4180,671,14,8,Rhett,Gardner,CAN,C,2/28/96 0:00,190.5,225,L
769,8479644,36342369214,468,11202,4,1,25,16,0,0,2,0,3,4,4,0,0,5,-5,11070,0,132,18,Matt,Luff,CAN,RW,5/5/97 1:00,187.96,196,R
770,8479671,16152163016,144,3622,1,0,6,17,0,0,4,0,0,0,3,0,0,1,1,3622,0,0,8,Mathieu,Olivier,USA,RW,2/11/97 0:00,187.96,210,R
771,8479675,84798862058,660,32503,4,6,60,60,0,0,6,4,14,21,20,0,1,17,-4,27469,3269,1765,42,Trevor,Moore,USA,C,3/31/95 1:00,177.8,185,L
772,8479734,10095102529,150,4197,0,0,4,2,0,0,2,0,0,2,0,0,0,4,1,3866,1,330,5,Brennan,Menell,USA,D,5/24/97 1:00,180.34,183,R
773,8479748,6057062919,162,1748,1,0,2,2,0,0,0,8,17,0,0,0,0,0,-1,1748,0,0,3,Gage,Quinney,USA,C,7/29/95 1:00,180.34,200,L
774,8479772,34323351916,391,9809,1,5,17,41,0,0,20,1,2,4,8,0,0,5,6,9743,0,66,17,Zack,MacEwen,CAN,C,7/8/96 1:00,190.5,205,R
775,8479933,26247267352,390,9008,0,2,16,11,0,0,2,3,6,4,2,0,0,6,4,7996,10,1002,13,Gerald,Mayhew,USA,C,12/31/92 0:00,175.26,166,L
776,8479944,1.15084E+11,285,49343,7,6,98,136,0,0,28,7,23,20,21,1,0,30,6,42101,5443,1799,57,Zach,Aston-Reese,USA,C,8/10/94 1:00,182.88,204,L
777,8479977,54513562975,594,28164,15,11,44,45,2,0,12,1,1,19,10,0,0,13,17,26645,93,1426,27,Kailer,Yamamoto,USA,RW,9/29/98 1:00,172.72,154,R
778,8479980,76722775121,2052,36670,10,1,54,69,1,3,32,0,0,13,10,0,0,26,1,34529,57,2084,38,Nicolas,Hague,CAN,D,12/5/98 0:00,198.12,215,L
779,8479982,4038040037,42,1249,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1172,73,4,2,Conor,Timmins,CAN,D,9/18/98 1:00,187.96,185,R
780,8479983,1.2316E+11,1708,58148,9,2,63,120,0,0,30,0,0,15,20,0,1,58,-15,54249,2770,1129,61,Mario,Ferraro,CAN,D,9/17/98 1:00,180.34,185,L
781,8479985,82779836504,328,35305,0,1,45,102,0,0,6,0,0,5,31,0,0,45,-4,33376,1900,29,41,Cale,Fleury,CAN,D,11/19/98 0:00,185.42,205,R
782,8479987,4038042133,24,1414,1,3,4,1,0,0,2,12,22,1,0,0,0,4,3,1120,82,212,2,Morgan,Geekie,CAN,C,7/20/98 1:00,190.5,192,R
783,8479994,8076082892,104,2462,0,0,2,3,0,0,0,5,13,0,2,0,0,0,-1,2413,0,49,4,Jaret,Anderson-Dolan,CAN,C,9/12/99 1:00,180.34,188,L
784,8479996,78741792349,2106,31249,7,5,51,15,1,5,6,60,143,18,17,0,0,6,-6,25978,61,5210,39,Cody,Glass,CAN,C,4/1/99 1:00,187.96,178,R
785,8479998,12114126261,156,6532,0,1,9,10,0,0,0,0,0,0,2,0,0,10,4,6012,520,0,6,Mikey,Anderson,USA,D,5/25/99 1:00,182.88,197,L
786,8479999,62589627342,217,23734,5,4,34,11,1,1,2,86,185,6,9,0,0,8,-5,20414,10,3310,31,Casey,Mittelstadt,USA,C,11/22/98 0:00,185.42,201,L
787,8480001,10095101522,30,5056,0,0,2,8,0,0,0,0,0,1,3,0,0,3,2,4589,361,106,5,Urho,Vaakanainen,FIN,D,1/1/99 0:00,185.42,185,L
788,8480002,1.17103E+11,58,62852,22,14,123,48,2,8,12,507,980,42,28,1,1,37,-16,50295,3201,9356,58,Nico,Hischier,CHE,C,1/4/99 0:00,185.42,175,L
789,8480003,70665717156,35,22994,0,4,41,37,1,0,8,5,16,13,11,0,0,16,-11,21290,22,1682,35,Jesper,Boqvist,SWE,C,10/30/98 0:00,182.88,180,L
790,8480011,8076081329,76,2049,0,1,5,6,0,0,0,0,0,0,1,0,0,0,1,2049,0,0,4,Klim,Kostin,RUS,C,5/5/99 1:00,190.5,212,L
791,8480012,1.37293E+11,1564,75607,39,27,162,63,8,15,18,59,141,36,33,0,0,42,17,59660,126,15821,68,Elias,Pettersson,SWE,C,11/12/98 0:00,187.96,176,L
792,8480014,20190210108,260,7710,4,3,19,1,1,1,4,49,92,1,0,0,0,4,0,6844,5,861,10,Gabriel,Vilardi,CAN,C,8/16/99 1:00,190.5,201,R
793,8480018,1.4335E+11,568,68116,28,13,138,64,6,8,6,305,659,31,37,0,0,32,-15,57602,1263,9251,71,Nick,Suzuki,CAN,C,8/10/99 1:00,180.34,183,R
794,8480021,4038040765,12,1455,1,0,3,2,0,0,2,9,15,0,3,0,0,0,2,1331,0,124,2,Jack,Studnicka,CAN,C,2/18/99 0:00,185.42,171,R
795,8480023,1.33255E+11,1254,57672,32,10,87,13,1,6,18,136,317,46,30,0,0,13,8,51973,52,5647,66,Robert,Thomas,CAN,C,7/2/99 1:00,182.88,188,R
796,8480027,6057062691,75,2218,1,0,4,1,0,1,0,0,0,1,0,0,0,0,0,1999,0,219,3,Jason,Robertson,USA,LW,7/22/99 1:00,190.5,210,L
797,8480028,40380409895,80,16420,5,2,31,4,0,0,4,44,93,10,6,1,0,4,-3,13684,19,2717,20,Morgan,Frost,CAN,C,5/14/99 1:00,180.34,170,L
798,8480031,58551591410,696,24314,6,5,32,61,2,1,24,3,16,5,19,0,0,8,-4,20276,159,3879,29,Max,Comtois,CAN,LW,1/8/99 0:00,187.96,215,L
799,8480035,1.39312E+11,483,71278,11,4,78,74,1,1,32,0,0,7,30,0,0,63,-6,65987,4514,777,69,Henri,Jokiharju,FIN,D,6/17/99 1:00,182.88,195,R
800,8480036,1.37293E+11,1700,96968,27,8,163,40,0,7,12,0,0,42,79,0,0,84,14,79175,8456,9337,68,Miro,Heiskanen,FIN,D,7/18/99 1:00,185.42,190,L
801,8480039,1.29217E+11,768,54401,20,16,88,65,5,4,20,13,48,23,36,0,0,19,-6,47370,106,6925,64,Martin,Necas,CZE,C,1/15/99 0:00,185.42,167,R
802,8480043,22209230019,110,6794,1,0,2,8,0,0,2,0,0,0,6,0,0,10,-5,6446,348,0,11,Timothy,Liljegren,SWE,D,4/30/99 1:00,182.88,198,R
803,8480064,6057062945,27,3225,0,0,9,3,0,0,0,30,49,1,0,0,0,2,2,2721,0,504,3,Josh,Norris,USA,C,5/5/99 1:00,187.96,192,L
804,8480068,54513556079,216,16753,1,1,26,38,0,0,4,3,15,7,8,0,0,10,-4,15383,970,400,27,Ryan,Poehling,USA,C,1/3/99 0:00,187.96,204,L
805,8480069,1.15084E+11,1197,71856,38,12,121,45,4,15,12,0,0,34,40,0,0,47,12,58767,351,12738,57,Cale,Makar,CAN,D,10/30/98 0:00,180.34,187,R
806,8480072,34323342855,51,9735,1,0,13,20,0,0,4,41,88,8,4,0,0,8,-8,7640,2040,55,17,Lias,Andersson,SWE,C,10/13/98 1:00,182.88,204,L
807,8480073,62589629302,279,27607,4,0,38,15,0,1,16,0,0,5,20,0,0,36,-9,24515,331,2761,31,Erik,Brannstrom,SWE,D,9/2/99 1:00,177.8,173,L
808,8480074,72684731939,1044,27536,7,6,49,20,0,1,10,23,63,16,12,0,0,7,3,26254,79,1203,36,Alexandre,Texier,FRA,C,9/13/99 1:00,185.42,192,L
809,8480078,1.21141E+11,180,53427,9,14,114,13,1,2,10,198,515,33,33,0,0,31,-7,48718,99,4610,60,Filip,Chytil,CZE,C,9/5/99 1:00,187.96,202,L
810,8480113,1.41331E+11,1820,79496,26,17,142,49,6,3,14,11,23,18,11,0,0,47,1,63008,6083,10405,70,Alex,Iafallo,USA,C,12/21/93 0:00,182.88,185,L
811,8480144,1.41331E+11,1120,57401,8,8,90,52,0,0,8,313,598,37,17,1,0,26,-11,48129,9099,173,70,David,Kampf,CZE,C,1/12/95 0:00,187.96,195,L
812,8480145,1.4335E+11,3692,99582,39,6,177,165,3,22,32,0,0,31,62,0,0,78,10,83292,3827,12463,71,Neal,Pionk,USA,D,7/29/95 1:00,182.88,190,R
813,8480147,72684746254,828,34376,5,1,45,67,0,1,6,0,0,7,11,0,0,62,-10,31582,2723,71,36,Oscar,Fantenberg,SWE,D,10/7/91 1:00,182.88,210,L
814,8480157,24228247673,208,9775,3,0,14,3,0,0,4,0,0,2,8,0,0,7,0,9325,21,429,12,Calle,Rosen,SWE,D,2/2/94 0:00,185.42,195,L
815,8480160,96912992269,1344,49478,7,2,40,91,0,0,14,0,0,20,36,0,0,60,-13,44501,4863,114,48,Radim,Simek,CZE,D,9/20/92 1:00,180.34,200,L
816,8480172,66627678307,462,30773,6,1,43,19,0,0,14,0,0,2,8,0,0,21,6,27454,3237,82,33,Jan,Rutta,CZE,D,7/29/90 1:00,190.5,200,R
817,8480184,32304335076,272,15877,1,0,9,19,0,1,14,0,0,3,7,0,0,15,-6,13886,1297,694,16,Gustav,Lindstrom,SWE,D,10/20/98 1:00,187.96,190,R
818,8480185,16152162528,96,4791,1,0,9,9,0,0,0,33,63,2,1,0,0,2,-2,4783,0,8,8,Eetu,Luostarinen,FIN,C,9/2/98 1:00,190.5,184,L
819,8480186,18171184627,126,5541,1,0,7,10,0,0,6,1,4,4,2,0,0,2,-6,5541,0,0,9,Alexander,Volkov,RUS,RW,8/2/97 1:00,185.42,191,L
820,8480205,1.13065E+11,1624,41223,10,10,97,52,5,3,8,4,13,10,16,0,0,17,-10,36685,5,4533,56,Emil,Bemstrom,SWE,C,6/1/99 1:00,182.88,190,R
821,8480208,46437476919,207,21477,7,3,32,51,1,5,13,4,7,5,5,0,0,11,-12,18388,18,3071,23,Drake,Batherson,USA,C,4/27/98 1:00,190.5,206,R
822,8480247,12114122405,54,1988,1,0,3,5,0,0,0,0,0,0,0,0,0,1,0,1988,0,0,6,Jonathan,Davidsson,SWE,RW,3/12/97 0:00,180.34,185,R
823,8480314,8076081379,36,2020,0,0,3,2,0,0,0,0,0,0,1,0,0,2,-2,1971,0,49,4,Max,Veronneau,CAN,RW,12/12/95 0:00,185.42,193,R
824,8480326,10095104411,105,2059,0,0,2,16,0,0,0,4,6,0,1,0,0,2,-2,2059,0,0,5,Sheldon,Dries,USA,C,4/23/94 1:00,175.26,180,L
825,8480336,1.41331E+11,1820,79078,19,5,127,81,0,5,26,0,0,25,65,0,0,84,-12,70518,5122,3438,70,Sean,Walker,CAN,D,11/13/94 0:00,180.34,196,R
826,8480341,14133140649,35,2812,1,1,5,4,0,0,2,0,0,1,1,0,0,3,-1,2799,13,0,7,Adam,Johnson,USA,C,6/22/94 1:00,182.88,174,L
827,8480384,24228251105,336,7203,4,0,12,23,0,0,2,32,69,2,5,0,0,2,1,6951,67,185,12,Alexander,TRUE,DNK,C,7/17/97 1:00,195.58,200,L
828,8480727,32304335111,864,13741,1,0,9,10,0,0,4,0,0,8,1,0,0,16,3,12782,959,0,16,Zach,Whitecloud,CAN,D,11/28/96 0:00,187.96,209,R
829,8480748,20190210079,240,7996,1,0,17,24,0,0,6,3,4,4,7,0,0,4,-1,7365,606,25,10,Kiefer,Sherwood,USA,RW,3/31/95 1:00,182.88,194,R
830,8480762,1.00951E+11,1450,32852,5,7,69,79,0,0,12,4,11,13,11,0,0,15,10,32753,0,99,50,Eric,Robinson,USA,LW,6/14/95 1:00,187.96,200,L
831,8480769,6057060164,75,1322,0,1,2,1,0,0,2,0,1,1,2,0,0,1,0,1093,25,204,3,Joel,L'Esperance,USA,RW,8/18/95 1:00,187.96,215,R
832,8480780,28266282347,392,7895,0,0,12,16,0,0,8,1,4,4,4,0,0,2,-3,7858,0,37,14,Lukas,Radil,CZE,C,8/5/90 1:00,193.04,205,R
833,8480789,18171181489,18,5556,0,0,9,10,0,0,4,0,3,1,5,0,0,4,-2,5046,0,510,9,Oliver,Wahlstrom,USA,RW,6/13/00 1:00,187.96,211,R
834,8480796,12114122567,90,5751,1,0,7,14,0,0,6,0,0,2,2,0,0,2,-2,5449,285,17,6,Martin,Fehervary,SVK,D,10/6/99 1:00,187.96,200,L
835,8480797,1.04989E+11,208,44009,13,8,81,31,1,1,39,3,10,20,26,0,0,18,6,38950,832,4227,52,Joel,Farabee,USA,LW,2/25/00 0:00,182.88,164,L
836,8480800,1.37293E+11,1564,89289,45,8,126,7,3,22,22,0,0,35,60,0,0,46,-10,73547,188,15554,68,Quinn,Hughes,USA,D,10/14/99 1:00,177.8,170,L
837,8480801,1.4335E+11,639,80660,23,21,259,303,2,6,106,144,312,35,40,0,0,43,-14,67992,202,12466,71,Brady,Tkachuk,USA,LW,9/16/99 1:00,193.04,212,L
838,8480806,30285307656,360,12519,4,0,10,5,0,1,0,65,139,4,2,0,0,8,-2,10866,227,1426,15,Isac,Lundestrom,SWE,C,11/6/99 0:00,182.88,187,L
839,8480814,2019021079,16,1021,0,0,2,2,0,0,0,0,0,0,1,0,0,2,1,1021,0,0,1,Nicolas,Beaudin,CAN,D,10/7/99 1:00,180.34,168,L
840,8480821,56532576553,476,25491,7,8,60,11,4,3,2,1,1,12,17,0,0,10,-13,21221,20,4250,28,Filip,Zadina,CZE,RW,11/27/99 0:00,182.88,189,L
841,8480822,18171188948,189,5474,1,2,13,9,1,0,2,1,1,2,0,0,0,0,-1,5059,0,415,9,Martin,Kaut,CZE,RW,10/2/99 1:00,187.96,190,R
842,8480829,72684734345,288,28066,2,6,55,51,1,1,23,125,292,14,21,0,0,16,-11,24331,9,3726,36,Jesperi,Kotkaniemi,FIN,C,7/6/00 1:00,187.96,198,L
843,8480830,1.37293E+11,816,68291,37,24,183,116,6,14,54,0,1,29,66,0,0,27,9,56160,66,12065,68,Andrei,Svechnikov,RUS,RW,3/26/00 0:00,187.96,195,L
844,8480839,1.19122E+11,413,68306,36,4,90,72,2,17,38,0,0,16,43,0,0,51,-7,56072,344,11890,59,Rasmus,Dahlin,SWE,D,4/13/00 1:00,190.5,193,L
845,8480849,40380409369,1060,13371,3,1,27,14,0,0,14,23,61,8,4,0,0,3,2,13001,5,365,20,Barrett,Hayton,CAN,C,6/9/00 1:00,185.42,190,L
846,8480853,4038041743,58,1706,1,0,3,3,0,0,0,0,0,1,0,0,0,0,1,1706,0,0,2,Liam,Foudy,CAN,C,2/4/00 0:00,187.96,182,L
847,8480865,68646702022,68,27085,6,1,37,25,0,1,8,0,0,8,24,0,0,31,-1,25141,117,1827,34,Noah,Dobson,CAN,D,1/7/00 0:00,193.04,184,R
848,8480871,82779848008,656,39907,9,4,50,33,0,2,6,0,0,10,26,0,0,43,-3,34527,41,5339,41,Adam,Boqvist,SWE,D,8/15/00 1:00,180.34,179,R
849,8480873,56532579470,280,24049,7,1,22,33,0,2,10,0,0,2,15,0,0,22,-7,22357,449,1243,28,Rasmus,Sandin,SWE,D,3/7/00 0:00,180.34,183,L
850,8480901,50475515137,150,18799,5,1,45,36,1,0,13,1,4,2,5,0,0,8,3,17662,999,138,25,Karson,Kuhlman,USA,C,9/26/95 1:00,180.34,185,R
851,8480913,4038041142,106,1941,1,0,3,0,0,0,0,0,0,1,2,0,0,1,2,1877,64,0,2,Jordan,Gross,USA,D,5/9/95 1:00,177.8,190,R
852,8480935,26247270402,91,12668,0,0,6,10,0,0,4,0,0,2,4,0,0,19,-4,11461,1168,39,13,Lawrence,Pilut,SWE,D,12/30/95 0:00,180.34,194,L
853,8480940,26247262749,286,11944,2,0,17,6,0,0,2,0,0,2,8,0,0,10,-1,11692,34,218,13,Joel,Persson,SWE,D,3/4/94 0:00,180.34,170,R
854,8480944,80760821360,240,26987,3,3,35,23,0,0,4,132,288,14,13,0,0,26,6,22859,4118,10,40,Par,Lindholm,SWE,C,10/5/91 1:00,182.88,183,L
855,8480945,72684741023,180,29993,6,1,38,74,0,2,6,0,0,8,16,0,0,24,3,27326,161,2506,36,Juuso,Riikola,FIN,D,11/9/93 0:00,182.88,189,L
856,8480946,1.13065E+11,292,44633,19,12,87,5,1,1,8,29,60,18,9,0,0,22,8,41070,28,3535,56,Dominik,Kahun,DEU,C,7/2/95 1:00,180.34,175,L
857,8480950,1.0297E+11,2703,43426,4,0,41,151,0,0,18,0,0,13,20,0,0,53,4,42908,451,67,51,Ilya,Lyubushkin,RUS,D,4/6/94 1:00,187.96,201,R
858,8480965,40380414695,560,11626,6,1,18,27,0,0,4,51,93,6,4,0,0,5,4,11243,326,57,20,Antti,Suomela,FIN,C,3/17/94 0:00,182.88,180,L
859,8481019,44418445935,1144,8108,0,1,4,5,0,0,0,33,63,0,1,0,0,6,-2,8037,60,11,22,David,Gustafsson,SWE,C,4/11/00 1:00,187.96,196,L
860,8481105,10095102352,40,3088,0,0,2,13,0,0,0,0,0,1,5,0,0,1,0,3088,0,0,5,Otto,Leskinen,FIN,D,2/6/97 0:00,180.34,183,L
861,8481186,32304331909,336,8093,0,2,15,20,0,0,2,0,1,5,0,0,0,8,0,7731,278,84,16,Logan,O'Connor,USA,RW,8/14/96 1:00,182.88,175,R
862,8481433,52494526833,442,19585,5,2,21,13,0,5,6,0,5,6,20,0,0,16,-12,15628,74,3883,26,Taro,Hirose,CAN,LW,6/30/96 1:00,177.8,162,L
863,8481477,12114123396,180,4282,2,0,2,6,0,0,0,26,49,1,1,0,0,5,2,4102,179,1,6,Nico,Sturm,DEU,C,5/3/95 1:00,190.5,206,L
864,8481481,1.31236E+11,1690,54444,17,6,87,42,2,1,20,312,622,22,21,2,1,22,-4,46132,4314,3998,65,Blake,Lizotte,USA,C,12/13/97 0:00,170.18,172,L
865,8481515,8076080105,112,3120,0,0,2,3,0,0,0,0,0,2,0,0,0,2,-1,2862,2,256,4,Danil,Yurtaykin,RUS,LW,7/1/97 1:00,180.34,165,R
866,8481516,62589645310,868,21537,4,3,31,28,0,0,4,112,238,8,8,0,1,18,-1,19842,1633,62,31,Joel,Kellman,SWE,C,5/25/94 1:00,180.34,192,L
867,8481523,1.29217E+11,1024,54780,15,8,101,33,0,3,24,75,222,38,16,0,0,23,-1,48619,136,6025,64,Kirby,Dach,CAN,C,1/21/01 0:00,193.04,197,R
868,8481554,1.33255E+11,198,56544,13,10,109,20,2,11,14,2,6,35,21,0,0,11,-26,47649,74,8821,66,Kaapo,Kakko,FIN,RW,2/13/01 0:00,190.5,199,L
869,8481559,1.2316E+11,61,58067,14,7,123,12,4,5,10,167,462,42,53,0,0,21,-26,46379,66,11622,61,Jack,Hughes,USA,C,5/14/01 1:00,180.34,170,L
870,8481572,16152160512,416,8670,4,1,10,3,0,1,4,0,0,3,15,0,0,5,3,8203,37,430,8,Ville,Heinola,FIN,D,3/2/01 0:00,180.34,178,L
871,8481600,6057060117,78,2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,2156,179,0,3,Tobias,Bjornfot,SWE,D,4/6/01 1:00,182.88,202,L
872,8481624,78741791110,390,36448,15,8,98,26,0,0,4,3,4,24,14,1,0,13,7,31762,4503,183,39,Ilya,Mikheyev,RUS,RW,10/10/94 1:00,190.5,195,L
873,8481630,8076083701,80,2998,0,0,2,13,0,0,0,0,0,0,2,0,0,0,0,2998,0,0,4,Alexander,Yelesin,RUS,D,2/7/96 0:00,182.88,195,R
874,8481637,8076081720,64,2177,0,0,2,5,0,0,4,0,0,1,0,0,0,1,1,2177,0,0,4,Anton,Wedin,SWE,LW,3/1/93 0:00,180.34,195,L
875,8481638,66627674492,726,21164,6,3,39,18,1,0,8,3,6,14,10,0,0,8,0,20157,23,984,33,Joakim,Nygard,SWE,LW,1/8/93 0:00,182.88,179,L
876,8481640,24228244851,336,5953,1,0,11,29,0,0,4,0,2,3,0,0,0,5,-6,5885,47,21,12,Lean,Bergmann,DEU,C,10/4/98 1:00,187.96,205,L
877,8481641,22209228321,275,7026,0,1,13,17,0,0,4,0,0,5,3,0,0,3,-1,6949,67,10,11,Joel,Kiviranta,FIN,LW,3/23/96 0:00,180.34,180,L
878,8481642,4038041840,104,894,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,894,0,0,2,Andrei,Chibisov,RUS,RW,2/26/93 0:00,193.04,227,L
879,8481649,32304326013,832,6326,0,0,9,10,0,0,2,0,0,3,5,0,0,8,-3,6254,70,2,16,Joona,Luoto,FIN,LW,9/26/97 1:00,190.5,192,L
880,8481650,74703762074,1073,21968,3,2,23,18,0,0,2,2,4,9,8,0,0,25,5,21697,205,66,37,Jakob,Lilja,SWE,LW,7/23/93 1:00,185.42,196,L
881,8481812,6057063201,84,1947,0,0,0,4,0,0,2,0,0,1,2,0,0,4,-1,1947,0,0,3,Nikolai,Knyzhov,RUS,D,3/20/98 0:00,187.96,194,L
882,8481813,1.17103E+11,1276,33749,5,5,54,58,0,1,6,172,408,22,22,0,0,28,-1,32287,265,1197,58,Gaetan,Haas,CHE,C,1/31/92 0:00,182.88,181,R
