ID,Title,Description,Category_title,Geometry_Coordinates_1,Date,Time,Split,Long,Lat
EONET_11964,Wildfire in Australia 1022939,,Wildfires,133.28274752318532  -18.974925103204573,11/12/24,19:00:00,19,133.28274752318532, -18.974925103204573
EONET_11965,Wildfire in Australia 1022938,,Wildfires,134.54083437495711  -17.774689977494756,11/12/24,19:00:00,19,134.54083437495711, -17.774689977494756
EONET_11966,Wildfire in Australia 1022942,,Wildfires,139.60879988306206  -20.345143644695693,11/12/24,19:00:00,19,139.60879988306206, -20.345143644695693
EONET_11980,Wildfire in Australia 1022948,,Wildfires,143.6490124166574  -16.726432090431466,11/12/24,19:00:00,18,143.6490124166574, -16.726432090431466
EONET_11981,Wildfire in Australia 1022952,,Wildfires,135.10392938075984  -17.16121444505945,11/12/24,19:00:00,19,135.10392938075984, -17.16121444505945
EONET_11982,Wildfire in Australia 1022953,,Wildfires,135.67766564552616  -17.078080917758747,11/12/24,19:00:00,19,135.67766564552616, -17.078080917758747
EONET_11983,Wildfire in Australia 1022949,,Wildfires,139.54792907687542  -19.484407142060824,11/12/24,19:00:00,19,139.54792907687542, -19.484407142060824
EONET_12004,Wildfire in Australia 1022962,,Wildfires,134.541348855912  -17.655391637068007,11/12/24,19:00:00,17,134.541348855912, -17.655391637068007
EONET_12011,Wildfire in Sudan 1022966,,Wildfires,34.943709599787205  12.534698181618285,11/12/24,19:00:00,19,34.943709599787205, 12.534698181618285
EONET_11954,Wildfire in Australia 1022927,,Wildfires,123.6930357995494  -23.306595295606837,11/11/24,19:00:00,18,123.6930357995494, -23.306595295606837
EONET_11955,Wildfire in Australia 1022928,,Wildfires,123.78922461873958  -23.184031059582033,11/11/24,19:00:00,19,123.78922461873958, -23.184031059582033
EONET_11956,Wildfire in Australia 1022932,,Wildfires,133.69767730372627  -17.883259756372603,11/11/24,19:00:00,19,133.69767730372627, -17.883259756372603
EONET_11957,Wildfire in Australia 1022933,,Wildfires,142.37185059741213  -15.645149339475273,11/11/24,19:00:00,19,142.37185059741213, -15.645149339475273
EONET_11967,Wildfire in Australia 1022943,,Wildfires,135.51895230949523  -17.235052855319747,11/11/24,19:00:00,19,135.51895230949523, -17.235052855319747
EONET_11968,Wildfire in Australia 1022941,,Wildfires,133.52297868837675  -18.20273560057654,11/11/24,19:00:00,19,133.52297868837675, -18.20273560057654
EONET_11984,Wildfire in Australia 1022954,,Wildfires,142.23294441451486  -15.622549324776934,11/11/24,19:00:00,19,142.23294441451486, -15.622549324776934
EONET_12005,Wildfire in Australia 1022963,,Wildfires,123.68335499534541  -16.193395610051528,11/11/24,19:00:00,19,123.68335499534541, -16.193395610051528
EONET_11933,Wildfire in Niger 1022913,,Wildfires,4.807112316136861  16.30637820889483,11/10/24,19:00:00,18,4.807112316136861, 16.30637820889483
EONET_11934,Wildfire in Burkina Faso 1022917,,Wildfires,0.21904950985680946  14.32461069366768,11/10/24,19:00:00,20,0.21904950985680946, 14.32461069366768
EONET_11935,Wildfire in Australia 1022914,,Wildfires,142.39024119219405  -16.165391716174224,11/10/24,19:00:00,19,142.39024119219405, -16.165391716174224
EONET_11936,Wildfire in Australia 1022919,,Wildfires,133.68369068937787  -15.949755748449356,11/10/24,19:00:00,19,133.68369068937787, -15.949755748449356
EONET_11958,Wildfire in Australia 1022934,,Wildfires,134.09719297744107  -15.74461629020879,11/10/24,19:00:00,19,134.09719297744107, -15.74461629020879
EONET_11959,Wildfire in Australia 1022935,,Wildfires,143.33675117297255  -16.916361768663467,11/10/24,19:00:00,19,143.33675117297255, -16.916361768663467
EONET_11937,Wildfire in Niger 1022906,,Wildfires,5.0814404418780335  16.269170176838255,11/9/24,19:00:00,19,5.0814404418780335, 16.269170176838255
EONET_11938,Wildfire in Australia 1022920,,Wildfires,142.62036683956202  -19.171279788848956,11/9/24,19:00:00,19,142.62036683956202, -19.171279788848956
EONET_11939,Wildfire in Australia 1022916,,Wildfires,129.9640605282926  -18.017703948120186,11/9/24,19:00:00,18,129.9640605282926, -18.017703948120186
EONET_11940,Wildfire in Australia 1022907,,Wildfires,132.61691344745213  -16.977011190883303,11/9/24,19:00:00,19,132.61691344745213, -16.977011190883303
EONET_11960,Wildfire in Australia 1022929,,Wildfires,139.9887211010341  -20.188372479893527,11/9/24,19:00:00,18,139.9887211010341, -20.188372479893527
EONET_11961,Wildfire in Australia 1022931,,Wildfires,133.77113280047575  -18.203190736121083,11/9/24,19:00:00,19,133.77113280047575, -18.203190736121083
EONET_11985,Wildfire in Australia 1022950,,Wildfires,147.21830045209666  -23.550950620062213,11/9/24,19:00:00,19,147.21830045209666, -23.550950620062213
EONET_11989,Whitehouse Wildfire  Ulster  New York,1 mile north of Sundown  NY,Wildfires,-74.4598  41.9011,11/9/24,17:02:00,9,-74.4598, 41.9011
EONET_11915,Wildfire in Australia 1022895,,Wildfires,133.97884982193025  -14.239474924465775,11/8/24,19:00:00,19,133.97884982193025, -14.239474924465775
EONET_11916,Wildfire in Australia 1022896,,Wildfires,130.05499589390823  -17.496528143115434,11/8/24,19:00:00,19,130.05499589390823, -17.496528143115434
EONET_11926,Wildfire in Australia 1022902,,Wildfires,133.83050284848392  -15.975848969096925,11/8/24,19:00:00,19,133.83050284848392, -15.975848969096925
EONET_11927,Wildfire in Australia 1022903,,Wildfires,133.71637198962694  -15.802718055643782,11/8/24,19:00:00,19,133.71637198962694, -15.802718055643782
EONET_11928,Wildfire in Australia 1022904,,Wildfires,131.4348782649209  -17.464633477570388,11/8/24,19:00:00,18,131.4348782649209, -17.464633477570388
EONET_11929,Wildfire in Australia 1022900,,Wildfires,133.72683713332376  -15.710765575726075,11/8/24,19:00:00,19,133.72683713332376, -15.710765575726075
EONET_11930,Wildfire in Australia 1022901,,Wildfires,129.54080717436793  -16.634225081876064,11/8/24,19:00:00,19,129.54080717436793, -16.634225081876064
EONET_11941,Wildfire in Australia 1022908,,Wildfires,144.78832545654873  -16.52717887138789,11/8/24,19:00:00,19,144.78832545654873, -16.52717887138789
EONET_11942,Wildfire in Australia 1022909,,Wildfires,148.26026994363357  -20.771527723788978,11/8/24,19:00:00,19,148.26026994363357, -20.771527723788978
EONET_11943,Wildfire in Australia 1022915,,Wildfires,142.43676680204476  -18.544572117886155,11/8/24,19:00:00,19,142.43676680204476, -18.544572117886155
EONET_11944,Wildfire in Australia 1022921,,Wildfires,132.81164759379956  -13.531612228610221,11/8/24,19:00:00,19,132.81164759379956, -13.531612228610221
EONET_11945,Wildfire in Australia 1022922,,Wildfires,133.22856476640771  -14.2472836484535,11/8/24,19:00:00,19,133.22856476640771, -14.2472836484535
EONET_11962,Wildfire in Australia 1022936,,Wildfires,144.91467827893243  -16.454512875145845,11/8/24,19:00:00,19,144.91467827893243, -16.454512875145845
EONET_11969,Wildfire in Australia 1022940,,Wildfires,132.76560789897067  -17.600076043950516,11/8/24,19:00:00,19,132.76560789897067, -17.600076043950516
EONET_11970,Wildfire in Brazil 1022947,,Wildfires,-75.12706072,11/8/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_11986,Wildfire in Australia 1022955,,Wildfires,142.22887445821962  -11.377087165073478,11/8/24,19:00:00,19,142.22887445821962, -11.377087165073478
EONET_11987,Wildfire in Brazil 1022959,,Wildfires,-75.10284907,11/8/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_12012,Wildfire in Brazil 1022973,,Wildfires,-48.82607945,11/8/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_11909,Bob White Wildfire  Raleigh  West Virginia,692 Matthew Lane,Wildfires,-81.371157  37.952373,11/8/24,14:59:00,11,-81.371157, 37.952373
EONET_11917,Wildfire in Australia 1022897,,Wildfires,143.46243974416396  -16.63640178028307,11/7/24,19:00:00,19,143.46243974416396, -16.63640178028307
EONET_11918,Wildfire in Australia 1022898,,Wildfires,132.5984126753538  -17.07417928736485,11/7/24,19:00:00,18,132.5984126753538, -17.07417928736485
EONET_11919,Wildfire in Mali 1022889,,Wildfires,-0.1255664279410446  15.486181953719539,11/7/24,19:00:00,20,-0.1255664279410446, 15.486181953719539
EONET_11920,Wildfire in Australia 1022893,,Wildfires,132.36211706680294  -14.798256058441158,11/7/24,19:00:00,19,132.36211706680294, -14.798256058441158
EONET_11931,Wildfire in Australia 1022905,,Wildfires,133.96450911400157  -15.676602429071115,11/7/24,19:00:00,19,133.96450911400157, -15.676602429071115
EONET_11946,Wildfire in Australia 1022910,,Wildfires,142.94202006455373  -17.26819216457228,11/7/24,19:00:00,19,142.94202006455373, -17.26819216457228
EONET_11947,Wildfire in Australia 1022911,,Wildfires,143.04933433958777  -16.903432056975202,11/7/24,19:00:00,19,143.04933433958777, -16.903432056975202
EONET_11963,Wildfire in Australia 1022930,,Wildfires,142.96488100342762  -17.242365935097286,11/7/24,19:00:00,19,142.96488100342762, -17.242365935097286
EONET_11971,Wildfire in India 1022937,,Wildfires,76.70890104125064  25.571184574035875,11/7/24,19:00:00,18,76.70890104125064, 25.571184574035875
EONET_11972,Wildfire in Australia 1022944,,Wildfires,134.4138342149365  -15.044257002161624,11/7/24,19:00:00,18,134.4138342149365, -15.044257002161624
EONET_11973,Wildfire in Australia 1022945,,Wildfires,134.23204881192203  -14.546162577081747,11/7/24,19:00:00,19,134.23204881192203, -14.546162577081747
EONET_12013,Wildfire in India 1022967,,Wildfires,76.6407432589817  25.785872257463776,11/7/24,19:00:00,17,76.6407432589817, 25.785872257463776
EONET_12017,Wildfire in India 1022974,,Wildfires,76.62217239585428  25.7802010840543,11/7/24,19:00:00,18,76.62217239585428, 25.7802010840543
EONET_11913,Whitman Wildfire  Logan  West Virginia,About a mile above the Whitman Freewill Baptist Church,Wildfires,-82.0246  37.81916,11/7/24,17:14:00,9,-82.0246, 37.81916
EONET_11914,Lost Run Wildfire  Wayne  West Virginia,Lost Run--Genoa,Wildfires,-82.484752  38.03196,11/7/24,14:14:00,11,-82.484752, 38.03196
EONET_11912,Tom Bailey Wildfire  Wyoming  West Virginia,In the area of Tom Bailey Branch near Glen Fork,Wildfires,-81.69602  37.627701,11/7/24,9:22:00,10,-81.69602, 37.627701
EONET_11911,Romont Rich Creek Wildfire  Fayette  West Virginia,Bear Wallow coal burning coal seams near the former town of Romont,Wildfires,-81.113063  38.184601,11/7/24,9:01:00,11,-81.113063, 38.184601
EONET_11921,Wildfire in Australia 1022890,,Wildfires,143.8369066612789  -18.57089924614207,11/6/24,19:00:00,18,143.8369066612789, -18.57089924614207
EONET_11948,Wildfire in Australia 1022923,,Wildfires,142.07195580089376  -11.902380618240699,11/6/24,19:00:00,19,142.07195580089376, -11.902380618240699
EONET_11949,Wildfire in Australia 1022924,,Wildfires,142.61714027487648  -15.14980866889889,11/6/24,19:00:00,19,142.61714027487648, -15.14980866889889
EONET_11950,Wildfire in Australia 1022925,,Wildfires,132.9130282917835  -17.9712167724096,11/6/24,19:00:00,18,132.9130282917835, -17.9712167724096
EONET_11951,Wildfire in Australia 1022926,,Wildfires,132.8517761150097  -17.75813107912585,11/6/24,19:00:00,18,132.8517761150097, -17.75813107912585
EONET_11910,Poplar Creek Fire Wildfire  Buchanan  Virginia,Buchanan  Harman Junction,Wildfires,-82.1536111  37.3,11/6/24,15:36:00,12,-82.1536111, 37.3
EONET_11908,MOUNTAIN Wildfire  Ventura  California,7930 Balcom Canyon Road  Moorpark ~5 miles northwest of Moorpark,Wildfires,-118.9711111  34.3152778,11/6/24,12:17:00,13,-118.9711111, 34.3152778
EONET_11922,Wildfire in Australia 1022891,,Wildfires,143.8449078906187  -18.536029614167337,11/5/24,19:00:00,18,143.8449078906187, -18.536029614167337
EONET_11952,Wildfire in Australia 1022912,,Wildfires,143.48267166667247  -19.34359859955262,11/5/24,19:00:00,19,143.48267166667247, -19.34359859955262
EONET_11974,Wildfire in Australia 1022946,,Wildfires,148.30794567854812  -20.553805028977127,11/5/24,19:00:00,19,148.30794567854812, -20.553805028977127
EONET_11901,Blue Mountain Wildfire  Northampton  Pennsylvania,,Wildfires,-75.598934  40.788063,11/5/24,14:57:00,11,-75.598934, 40.788063
EONET_11902,Wildfire in Australia 1022887,,Wildfires,144.80334554085078  -20.37158335312259,11/4/24,19:00:00,19,144.80334554085078, -20.37158335312259
EONET_11923,Wildfire in Australia 1022894,,Wildfires,132.91056183042122  -13.45789956980979,11/4/24,19:00:00,19,132.91056183042122, -13.45789956980979
EONET_11953,Wildfire in Australia 1022918,,Wildfires,147.72595148069888  -21.32564940380349,11/4/24,19:00:00,19,147.72595148069888, -21.32564940380349
EONET_11900,Gap Wildfire  Northampton  Pennsylvania,2.1 Miles NW of Cherryville PA,Wildfires,-75.598611  40.7875,11/4/24,11:55:00,11,-75.598611, 40.7875
EONET_11924,Wildfire in Australia 1022892,,Wildfires,143.26207953258844  -19.343926067742995,11/3/24,19:00:00,19,143.26207953258844, -19.343926067742995
EONET_11925,Wildfire in Australia 1022899,,Wildfires,134.29764771282208  -16.78402337707109,11/3/24,19:00:00,19,134.29764771282208, -16.78402337707109
EONET_11904,Wildfire in Australia 1022888,,Wildfires,143.65820126410563  -19.124979205200063,11/2/24,19:00:00,19,143.65820126410563, -19.124979205200063
EONET_11893,Wildfire in Australia 1022883,,Wildfires,135.39920277159567  -18.286411949813157,11/1/24,19:00:00,19,135.39920277159567, -18.286411949813157
EONET_11884,Wildfire in Australia 1022875,,Wildfires,135.02271967088603  -20.516427997842264,10/31/24,19:00:00,19,135.02271967088603, -20.516427997842264
EONET_11885,Wildfire in Australia 1022876,,Wildfires,128.2922637258025  -19.272030980621967,10/31/24,19:00:00,18,128.2922637258025, -19.272030980621967
EONET_11903,Wildfire in Australia 1022886,,Wildfires,131.13653042273185  -18.088945708491224,10/31/24,19:00:00,19,131.13653042273185, -18.088945708491224
EONET_11886,Wildfire in Australia 1022877,,Wildfires,138.32695879476472  -20.351494323783637,10/30/24,19:00:00,19,138.32695879476472, -20.351494323783637
EONET_11887,Wildfire in Australia 1022878,,Wildfires,138.56178491866433  -19.76676252645889,10/30/24,19:00:00,19,138.56178491866433, -19.76676252645889
EONET_11888,Wildfire in Australia 1022879,,Wildfires,134.97957256231672  -17.92325767986022,10/30/24,19:00:00,19,134.97957256231672, -17.92325767986022
EONET_11894,Wildfire in Australia 1022884,,Wildfires,134.41129167508984  -16.51765981359745,10/30/24,19:00:00,19,134.41129167508984, -16.51765981359745
EONET_11898,Wildfire in Australia 1022885,,Wildfires,132.3595833100926  -16.79745288492284,10/30/24,19:00:00,18,132.3595833100926, -16.79745288492284
EONET_11879,Indian Creek Wildfire  Dewey  Oklahoma,Approx. 6 miles southeast of Seiling  OK,Wildfires,-98.8130556  36.1030556,10/29/24,23:09:00,12,-98.8130556, 36.1030556
EONET_11880,Euchee Creek Wildfire  Payne  Oklahoma,Approx 3.5 miles east of Cushing  OK,Wildfires,-96.685  35.9619444,10/29/24,21:59:00,8,-96.685, 35.9619444
EONET_11863,Wildfire in Australia 1022861,,Wildfires,135.2431527355301  -21.036119646287286,10/29/24,19:00:00,18,135.2431527355301, -21.036119646287286
EONET_11869,Wildfire in Australia 1022867,,Wildfires,135.76600533870948  -18.379013177302333,10/29/24,19:00:00,19,135.76600533870948, -18.379013177302333
EONET_11870,Wildfire in Australia 1022868,,Wildfires,131.603252581703  -17.001102030551085,10/29/24,19:00:00,17,131.603252581703, -17.001102030551085
EONET_11871,Wildfire in Australia 1022870,,Wildfires,146.35283814342694  -23.02146754858887,10/29/24,19:00:00,19,146.35283814342694, -23.02146754858887
EONET_11878,CIMARRON BEND Wildfire  Kingfisher  Oklahoma,Approx. 4 miles N/NW of Cashion  OK,Wildfires,-97.685  35.85694444,10/29/24,17:28:00,8,-97.685, 35.85694444
EONET_11881,NORTH ROAD Wildfire  Osage  Oklahoma,1 mile S of Pawhuska  OK,Wildfires,-96.335556  36.647778,10/29/24,17:15:00,11,-96.335556, 36.647778
EONET_11748,Rupe-Market Fire Wildfire  Garfield  Oklahoma,5 miles south of Garber  OK,Wildfires,-97.5683333  36.3719444,10/28/24,23:07:00,12,-97.5683333, 36.3719444
EONET_11848,Wildfire in Australia 1022853,,Wildfires,128.267824743226  -17.06480660661728,10/28/24,19:00:00,17,128.267824743226, -17.06480660661728
EONET_11864,Wildfire in Australia 1022862,,Wildfires,135.26431924653662  -21.033455809456648,10/28/24,19:00:00,19,135.26431924653662, -21.033455809456648
EONET_11865,Wildfire in Brazil 1022863,,Wildfires,-76.32147567,10/28/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_11866,Wildfire in Brazil 1022864,,Wildfires,-76.17528782,10/28/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_11872,Wildfire in Australia 1022871,,Wildfires,128.546180998933  -16.702310666014,10/28/24,19:00:00,17,128.546180998933, -16.702310666014
EONET_11873,Wildfire in Brazil 1022872,,Wildfires,-76.16323484,10/28/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_11874,Wildfire in Mali 1022869,,Wildfires,0.6558384473798816  15.564391827014665,10/28/24,19:00:00,19,0.6558384473798816, 15.564391827014665
EONET_11889,Wildfire in Bolivia 1022881,,Wildfires,-81.66780939,10/28/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_11890,Wildfire in Australia 1022880,,Wildfires,116.70246819340646  -21.771156470498756,10/28/24,19:00:00,19,116.70246819340646, -21.771156470498756
EONET_11746,Sugar Wildfire  Ozark  Missouri,12 miles SW of Ava  MO,Wildfires,-92.7263  36.7924,10/28/24,17:42:00,9,-92.7263, 36.7924
EONET_11747,SECOND MTN Wildfire  McCurtain  Oklahoma,2 miles N of Battiest,Wildfires,-94.92027778  34.4325,10/28/24,16:43:00,13,-94.92027778, 34.4325
EONET_11758,Wildfire in Australia 1022837,,Wildfires,128.6626293779756  -19.50419258563784,10/27/24,19:00:00,18,128.6626293779756, -19.50419258563784
EONET_11759,Wildfire in Australia 1022838,,Wildfires,134.43011069083727  -20.52990322796338,10/27/24,19:00:00,19,134.43011069083727, -20.52990322796338
EONET_11760,Wildfire in Botswana 1022829,,Wildfires,24.923153413763757  -18.910333389517785,10/27/24,19:00:00,19,24.923153413763757, -18.910333389517785
EONET_11761,Wildfire in Australia 1022830,,Wildfires,134.6547655520915  -19.52421617844779,10/27/24,19:00:00,18,134.6547655520915, -19.52421617844779
EONET_11762,Wildfire in Australia 1022831,,Wildfires,134.38674404043152  -20.507743136240567,10/27/24,19:00:00,19,134.38674404043152, -20.507743136240567
EONET_11849,Wildfire in Australia 1022854,,Wildfires,128.61959726189215  -17.89384966508282,10/27/24,19:00:00,19,128.61959726189215, -17.89384966508282
EONET_11850,Wildfire in Australia 1022845,,Wildfires,145.03409856681242  -20.401287657821374,10/27/24,19:00:00,19,145.03409856681242, -20.401287657821374
EONET_11875,Wildfire in Australia 1022865,,Wildfires,148.10021938406288  -27.215069073403303,10/27/24,19:00:00,19,148.10021938406288, -27.215069073403303
EONET_11763,Wildfire in Australia 1022744,,Wildfires,133.97027402988505  -17.83850955184375,10/26/24,19:00:00,19,133.97027402988505, -17.83850955184375
EONET_11764,Wildfire in Australia 1022745,,Wildfires,133.5459106286566  -16.330234743143222,10/26/24,19:00:00,18,133.5459106286566, -16.330234743143222
